ad_id;Street;City_Code
610;Beethovenstrasse; Wiesbaden (65189)
611;Parkfeld; Wiesbaden (65203)
612;Gibb; Wiesbaden / Biebrich (65203)
613;Unterriethstrasse Volkerstrasse; Wiesbaden / Biebrich (65203)
614;Dotzheim - Mitte; Wiesbaden (65199)
615;Märchenland; Wiesbaden (65199)
616;Bleichstrasse; Wiesbaden (65183)
617;Unterriethstrasse Volkerstrasse; Wiesbaden (65187)
618;Dotzheim - Mitte; Wiesbaden (65199)
619;Kostheim - Mitte; Mainz-Kostheim (55246)
620;Unterriethstrasse Volkerstrasse; Wiesbaden / Biebrich (65203)
621;Bierstadt - Mitte; Wiesbaden (65191)
622;Bierstadt - Mitte; Wiesbaden (65191)
623;Am Hohen Stein; Wiesbaden / Biebrich (65203)
624;Gibb; Wiesbaden / Biebrich (65203)
625;Unterriethstrasse Volkerstrasse; Wiesbaden (65187)
626;Sonnenberger Flur; Wiesbaden (65191)
627;Beethovenstrasse; Wiesbaden (65189)
628;Kalkofen; Wiesbaden (65185)
629;Jacob-Lebel-Weg 1-11; Wiesbaden (65191)
630;Waldstrasse; Wiesbaden (65187)
631;Gräselberg; Wiesbaden (65187)
632;Nauroder Str.; Wiesbaden (65191)
633;Höhenstrasse; Wiesbaden (65193)
634;Nauroder Str.; Wiesbaden (65191)
635;Höhenstrasse; Wiesbaden (65193)
636;Liebstöckelweg; Wiesbaden (65191)
637;Platter Strasse 174 h; Wiesbaden (65193)
638;Westfriedhof; Wiesbaden (65201)
639;Wildsachsen; Hofheim (65719)
640;Wildsachsen; Hofheim am Taunus (65719)
641;Wildsachsen; Hofheim (65719)
642;Wallau; Hofheim am Taunus / Wallau (65719)
643;Wallau; Hofheim (65719)
644;Wallau; Hofheim am Taunus (65719)
645;Neustadt; Mainz (55118)
646;Neustadt; Mainz (55118)
647;Bremthal; Eppstein-Bremthal (65817)
648;Wallau; Hofheim am Taunus / Wallau (65719)
649;Neustadt; Mainz (55118)
650;Neustadt; Mainz (55118)
651;Bremthal; Eppstein (65817)
652;Neustadt; Mainz (55118)
653;Avenue Charles de Gaulle 10 d; Berlin (13469)
654;Buschkrugallee 80; Berlin (12359)
655;Grindelwaldweg XX; Berlin (13407)
656;Kirchweg 53; Berlin (14129)
657;Prenzlauer Berg; Berlin (10437)
658;Steglitz; Berlin (12169)
659;Schweidnitzer Strasse 8A; Berlin (10709)
660;Charlottenburg; Berlin (10589)
661;Tempelhof; Berlin (12099)
662;Wilhelmstadt; Berlin (13587)
663;Märkisches Viertel; Berlin (13435)
664;Wittenau; Berlin (13403)
665;Bohnsdorf; Berlin (12526)
666;Bohnsdorf; Berlin-Bohnsdorf (12526)
667;Bohnsdorf; Berlin-Bohnsdorf (12526)
668;Westend; Berlin (14193)
669;Friedrichshain; Berlin (10247)
670;Charlottenburg; Berlin (14059)
671;Neukölln; Berlin (12047)
672;Westend; Berlin-Wilmersdorf (14193)
673;Hellersdorf; Berlin Marzahn-Hellersdorf (12683)
674;Zehlendorf; Berlin Steglitz-Zehlendorf (14129)
675;Mariendorf; Berlin Tempelhof-Schöneberg (12099)
676;Wilhelmstadt; Berlin-Spandau (13585)
677;Bohnsdorf; Berlin-Bohnsdorf (12526)
678;Wartenberg; Berlin (13059)
679;Lichtenrade; Berlin (12309)
680;Neukölln; Berlin (12051)
681;Eckertstrasse 17; Berlin (10249)
682;Eckertstrasse 17; Berlin (10249)
683;Eckertstrasse 17; Berlin (10249)
684;Eckertstrasse 17; Berlin (10249)
685;Grunberger Strasse 52; Berlin (10245)
686;Grunberger Strasse 52; Berlin (10245)
687;Grunberger Strasse 52; Berlin (10245)
688;Grunberger Strasse 52; Berlin (10245)
689;Grunberger Strasse 52; Berlin (10245)
690;Grunberger Strasse 52; Berlin (10245)
691;Grunberger Strasse 52; Berlin (10245)
692;Grunberger Strasse 52; Berlin (10245)
693;Grunberger Strasse 52; Berlin (10245)
694;Palisadenstrasse 58; Berlin (10243)
695;Palisadenstrasse 58; Berlin (10243)
696;Grossbeerenstrasse 46; Berlin (10965)
697;Grossbeerenstrasse 46; Berlin (10965)
698;Grossbeerenstrasse 46; Berlin (10965)
699;Grossbeerenstrasse 46; Berlin (10965)
700;Grossbeerenstrasse 46; Berlin (10965)
701;Grossbeerenstrasse 45; Berlin (10965)
702;Grossbeerenstrasse 44; Berlin (10965)
703;Grossbeerenstrasse 43; Berlin (10965)
704;Grossbeerenstrasse 43; Berlin (10965)
705;Wilmersdorf; Berlin (10719)
706;Charlottenburg; Berlin (10719)
707;Lichterfelde; Berlin (14167)
708;Mahlsdorf; Berlin (12623)
709;Heiligensee; Berlin Heiligensee (13503)
710;Schöneberg; Berlin (12249)
711;Burgerstrasse 53; Berlin (12347)
712;Charlottenburg; Berlin (10629)
713;Mahlsdorf; Berlin (12623)
714;Muggelheim; Berlin-Muggelheim (12559)
715;Muggelheim; Berlin-Muggelheim (12559)
716;Muggelheim; Berlin-Muggelheim (12559)
717;Muggelheim; Berlin-Muggelheim (12559)
718;Muggelheim; Berlin-Muggelheim (12559)
719;Weissensee; Berlin / Weissensee (13088)
720;Lichtenrade; Berlin (12307)
721;Wiesbadener Strasse 56; Berlin (14197)
722;Alt-Hohenschönhausen; Berlin (13053)
723;Tempelhof; Berlin (12101)
724;Lankwitz; Berlin (12247)
725;Köpenick; Berlin (12557)
726;Bogenstrasse 21; Berlin (12207)
727;Bogenstrasse 21; Berlin (12207)
728;Frohnau; Berlin (13465)
729;Blankenburg; Berlin / Pankow (13129)
730;Rahnsdorf; Berlin / Hessenwinkel (12589)
731;Konradshöhe; Berlin (13505)
732;Lichtenberg; Berlin (10365)
733;Lichterfelde; Berlin (12203)
734;Birkenstrasse 12A; Berlin (10559)
735;Hermsdorf; Berlin (13465)
736;Lichtenrade; Berlin (12309)
737;Westend; Berlin (14052)
738;Boddinstrasse 20; Berlin (12053)
739;Konradshöhe; Berlin (13505)
740;Max-Beer-Strasse 7; Berlin (10119)
741;Max-Beer-Strasse 7; Berlin (10119)
742;Max-Beer-Strasse 7; Berlin (10119)
743;Wannsee; Berlin (14109)
744;Lichterfelde; Berlin (12207)
745;Lichterfelde; Berlin (12209)
746;Ziekowstrasse 119; Berlin (13509)
747;Moabit; Berlin (10559)
748;Gorkistrasse 32; Berlin (13509)
749;Gorkistrasse 32; Berlin (13509)
750;Gottlieb-Dunkel-Strasse 6; Berlin (12099)
751;Gottlieb-Dunkel-Strasse 6; Berlin (12099)
752;Gottlieb-Dunkel-Strasse 8; Berlin (12099)
753;Lichtenrade; Berlin (12307)
754;Gesundbrunnen; Berlin (13347)
755;Lichterfelde; Berlin (12203)
756;Lichterfelde; Berlin (12203)
757;Zehlendorf; Berlin (14169)
758;Rudow; Berlin (12357)
759;Mahlsdorf; Berlin (12623)
760;Fontanestrasse 16; Berlin (12049)
761;Medebacher Weg 29; Berlin (13507)
762;Fontanestrasse 16; Berlin (12049)
763;Rudow; Berlin (12355)
764;Frohnau; Berlin Reinickendorf (13465)
765;Ziekowstrasse 119; Berlin (13509)
766;Rahnsdorf; Berlin / Rahnsdorf (12589)
767;Lichtenrade; Berlin-Tempelhof-Schöneberg (12307)
768;Berkenbrucker Steig 18-19; Berlin (13055)
769;Muggelheim; Berlin (12559)
770;Ankerweg 1; Berlin (12527)
771;Muggelheim; Berlin (12559)
772;Eschachstrasse 62; Berlin (13509)
773;Steglitz; Berlin (12167)
774;Mitte; Berlin (10179)
775;Lichterfelde; Berlin (12207)
776;Lichterfelde; Berlin (12157)
777;Nansenstrasse 35; Berlin (12047)
778;Britz; Berlin (12347)
779;Nikolassee; Berlin (14129)
780;Tiergarten; Berlin (10787)
781;Wilhelminenhofstrasse 35; Berlin (12459)
782;Luitpoldstrasse 9; Berlin (10781)
783;An der Streuobstwiese 42; Berlin (13127)
784;Wilhelmsaue 1; Berlin (10715)
785;Falckensteinstrasse 44A; Berlin (10997)
786;Senefelderstrasse 21; Berlin (10437)
787;Darmstädter Strasse 9; Berlin (10707)
788;Moissistrasse 7; Berlin (12489)
789;Darmstädter Strasse 9; Berlin (10707)
790;Wilhelmsaue 1; Berlin (10715)
791;Zionskirchstrasse 34; Berlin (10119)
792;Zionskirchstrasse 34; Berlin (10119)
793;Schluterstrasse 30; Berlin (10629)
794;Stephanstrasse 11; Berlin (10559)
795;Greifswalder Strasse 30; Berlin (10405)
796;Pfalzburger Strasse 33; Berlin (10717)
797;Greifswalder Strasse 30; Berlin (10405)
798;Bayerische Strasse 3; Berlin (10707)
799;Schluterstrasse 29; Berlin (10629)
800;Luisenstrasse 45; Berlin (10117)
801;Richardplatz 3; Berlin (12055)
802;Sebastianstrasse 87; Berlin (10969)
803;Am Generalshof 23; Berlin (12555)
804;Hektorstrasse 19; Berlin (10711)
805;Neukölln; Berlin (12049)
806;Rigaer Str. 39; Berlin (10247)
807;Aachener Strasse 36; Berlin (10713)
808;Britz; Berlin (12359)
809;Wilmersdorf; Berlin (10717)
810;Reinickendorf; Berlin (13403)
811;Schöneberg; Berlin (10783)
812;Tegel; Berlin (13507)
813;Adlershof; Berlin (12489)
814;Wilmersdorf; Berlin (10717)
815;Zehlendorf; Berlin (14169)
816;Französisch Buchholz; Berlin (13127)
817;Am Brunnen; Berlin (13509)
818;Eugen-Schönhaar-Strasse 17; Berlin (10407)
819;Spandau; Berlin (13585)
820;Kreuzberg; Berlin (10961)
821;Wannsee; Berlin (14109)
822;Holsteinische Strasse 53; Berlin (10717)
823;Friedenau; Berlin (12159)
824;Johanniterstr. 4; Berlin (10961)
825;Lubars; Berlin (13469)
826;Niederschönhausen; Berlin Pankow (13156)
827;Wilhelmstadt; Berlin (13595)
828;Wilmersdorf; Berlin (10717)
829;Westend; Berlin (14052)
830;Hakenfelde; Berlin (13587)
831;Emser Strasse 71; Berlin (12051)
832;Nansenstrasse 35; Berlin (12047)
833;Zehlendorf; Berlin (14165)
834;Zehlendorf; Berlin (Zehlendorf) (14167)
835;Lichtenrade; Berlin-Lichtenrade (12307)
836;Adolfstrasse 19; Berlin (13347)
837;Wannsee; Berlin (Zehlendorf) (14109)
838;Zehlendorf; Berlin Zehlendorf (14165)
839;Französisch Buchholz; Berlin (13127)
840;Mitte; Berlin (10115)
841;Zillestrasse 113; Berlin (10585)
842;Zillestrasse 113; Berlin (10585)
843;Aachener Strasse 35-38; Berlin (10713)
844;Aachener Strasse 35-38; Berlin (10713)
845;Wilhelmstadt; Berlin (13581)
846;Platz des 4. Juli 12; Berlin (14167)
847;Rahnsdorf; Berlin (12589)
848;Weissensee; Berlin Pankow (13089)
849;Westend; Berlin (14050)
850;Treptower Strasse 64A; Berlin (12059)
851;Charlottenburg; Berlin (10589)
852;Lichtenrade; Berlin (12305)
853;Grunewald; Berlin (14055)
854;Wiesbadener Strasse 56; Berlin (14197)
855;Auguststrasse 89; Berlin (10117)
856;Mitte; Berlin (10117)
857;Mulackstrasse 22; Berlin (10119)
858;Johannisstrasse 13; Berlin (10117)
859;Dusseldorfer Strasse 54A; Berlin (10707)
860;Mitte; Berlin (10115)
861;Friedbergstr. 28; Berlin (14057)
862;Köpenick; Berlin / Köpenick (12555)
863;Biesdorf; Berlin (12683)
864;Rahnsdorf; Berlin (12589)
865;Rudow; Berlin (12355)
866;Bohnsdorf; Berlin (12526)
867;Rudow; Berlin (12355)
868;Wilmersdorf; Berlin (10713)
869;an der Himmelswiese 21; Berlin (12559)
870;Königin-Elisabeth-Str. 59; Berlin (14059)
871;Johannisstrasse 13; Berlin (10117)
872;Johannisstrasse 19 a; Berlin (10117)
873;Sundgauer Str. 11; Berlin (14169)
874;Luisenstrasse 45; Berlin (10117)
875;Hönower Wiesenweg 56; Berlin (10318)
876;Hönower Wiesenweg 56; Berlin (10318)
877;Aachener Strasse 37; Berlin (10713)
878;Aachener Strasse 37; Berlin (10713)
879;Konradshöhe; Berlin (13505)
880;Reichenberger Strasse 142; Berlin (10999)
881;Reichenberger Strasse 142; Berlin (10999)
882;Lichterfelde; Berlin (12203)
883;Lichterfelde; Berlin (12203)
884;Hubertusstrasse 16; Berlin (10365)
885;Johannisthal; Berlin (12487)
886;Goethestrasse 43b; Berlin (12305)
887;Knesebeckstrasse 10; Berlin (10623)
888;Muggelheim; Berlin (12559)
889;Charlottenburg; Berlin (10629)
890;Scharnweberstr. 34; Berlin (12587)
891;Scharnweberstr. 34; Berlin (12587)
892;Scharnweberstr. 34; Berlin (12587)
893;Scharnweberstr. 34; Berlin (12587)
894;Neukölln; Berlin (12059)
895;Dahlem; Berlin (14195)
896;Reichsstrasse 56; Berlin (14052)
897;Reichsstrasse 56; Berlin (14052)
898;Reichsstrasse 55; Berlin (14052)
899;Steglitz; Berlin (14195)
900;Hermsdorf; Berlin (13467)
901;Jägerstrasse 35; Berlin (12209)
902;Jägerstrasse 35; Berlin (12209)
903;Jägerstrasse 35; Berlin (12209)
904;Pestalozzistr 36; Berlin (10627)
905;Holsteinische Str.; Berlin (10717)
906;Eltviller Strasse 5a; Berlin (13465)
907;Stephanstr. 31; Berlin (12167)
908;Lichterfelde; Berlin (12209)
909;Grolmanstr. 52; Berlin (10623)
910;Friedrichshain; Berlin (10249)
911;Zeuschelstrasse 57; Berlin (13127)
912;Wilmersdorf; Berlin (10777)
913;Stephanstr. 31; Berlin (12167)
914;Stephanstr. 31; Berlin (12167)
915;Stephanstr. 31; Berlin (12167)
916;Oehlertplatz 4; Berlin (12169)
917;Oehlertplatz 4; Berlin (12169)
918;Burgerstrasse 53; Berlin (12347)
919;Kiehlufer 57; Berlin (12059)
920;Friedbergstr. 28; Berlin (14057)
921;Roelckestrasse 111; Berlin (13086)
922;Roelckestrasse 111; Berlin (13086)
923;Roelckestrasse 111; Berlin (13086)
924;Urbanstrasse 5; Berlin (10961)
925;Mariendorf; Berlin (12105)
926;Simplonstrasse 10-12; Berlin (10245)
927;Simplonstrasse 10-12; Berlin (10245)
928;Simplonstrasse 10-12; Berlin (10245)
929;Freiheitsweg 5; Berlin (13407)
930;Knesebeckstrasse 10; Berlin (10623)
931;Knesebeckstrasse 10; Berlin (10623)
932;Knesebeckstrasse 10; Berlin (10623)
933;Westend; Berlin (14055)
934;Holsteinische Strasse 53; Berlin (10717)
935;Pruhssstrasse 39; Berlin (12105)
936;Pruhssstrasse 39; Berlin (12105)
937;Pruhssstrasse 39; Berlin (12105)
938;Prinzenstrasse 22; Berlin (12105)
939;Prinzenstrasse 22; Berlin (12105)
940;Schillerstrasse 21; Berlin (12207)
941;Schillerstrasse 21; Berlin (12207)
942;Schillerstrasse 21; Berlin (12207)
943;Schillerstrasse 21; Berlin (12207)
944;Schillerstrasse 21; Berlin (12207)
945;Schillerstrasse 21; Berlin (12207)
946;Kiehlufer 57; Berlin (12059)
947;Hielscherstrasse 1A; Berlin (13158)
948;Hielscherstrasse 1A; Berlin (13158)
949;Hielscherstrasse 1A; Berlin (13158)
950;Blankenburg; Berlin (13129)
951;Filandastr. 33; Berlin (12169)
952;Filandastr. 33; Berlin (12169)
953;Filandastr. 33; Berlin (12169)
954;Filandastr. 33; Berlin (12169)
955;Filandastr. 33; Berlin (12169)
956;Gosener Damm 5; Berlin (12559)
957;Kanalstrasse 1A; Berlin (12589)
958;Köpenick; Berlin (12555)
959;Kreuzberg; Berlin (10961)
960;Wilmersdorf; Berlin (10707)
961;Kreuzberg; Berlin (10961)
962;Hoffmannstrasse 14; Berlin (12489)
963;Hoffmannstrasse 14; Berlin (12489)
964;Hoffmannstrasse 14; Berlin (12489)
965;Zehlendorf; Berlin (14167)
966;Burgerstrasse 53; Berlin (12347)
967;Genthiner Strasse 49; Berlin (10785)
968;Schönegarten 8; Berlin (10785)
969;Aachener Strasse 35-38; Berlin (10713)
970;Zehlendorf; Berlin (14163)
971;Joachim-Friedrich-Strasse 39-40; Berlin (10711)
972;Joachim-Friedrich-Strasse 39-40; Berlin (10711)
973;Joachim-Friedrich-Strasse 39-40; Berlin (10711)
974;Heinersdorf; Berlin (13089)
975;Französisch Buchholz; Berlin (13127)
976;Schillerstrasse 23; Berlin (13158)
977;Schillerstrasse 23; Berlin (13158)
978;Schillerstrasse 23; Berlin (13158)
979;Schillerstrasse 23; Berlin (13158)
980;Schillerstrasse 23; Berlin (13158)
981;Gosener Damm 5; Berlin (12559)
982;Gosener Damm 5; Berlin (12559)
983;Gosener Damm 5; Berlin (12559)
984;Gosener Damm 5; Berlin (12559)
985;Gosener Damm 5; Berlin (12559)
986;Hönower Wiesenweg 55; Berlin (10318)
987;Eylauer Strasse 14; Berlin (10965)
988;Birkbuschstrasse 90; Berlin (12167)
989;Eylauer Strasse 14; Berlin (10965)
990;Badensche Strasse 31; Berlin (10715)
991;Alt-Rudow 18b; Berlin (12357)
992;Ackerstrasse 153; Berlin (10115)
993;Stösserstrasse 18; Berlin (13505)
994;Kiehlufer 57; Berlin (12059)
995;Heidenfeldstrasse 7; Berlin (10249)
996;Scharfenberger Strasse 26e; Berlin (13505)
997;Lichtenrade; Berlin (12305)
998;Lichtenrade; Berlin (12305)
999;Lichtenrade; Berlin (12305)
1000;Lichtenrade; Berlin (12305)
1001;Wilmersdorfer Strasse 106; Berlin (10629)
1002;Kanalstrasse 1A; Berlin (12589)
1003;Charlottenburger Ufer 14; Berlin (10587)
1004;Stephanstr. 31; Berlin (12167)
1005;Stephanstr. 31; Berlin (12167)
1006;Grolmanstr. 52; Berlin (10623)
1007;Charlottenburg; Berlin (10585)
1008;Scharfenberger Strasse 26e; Berlin (13505)
1009;Mahlsdorf; Berlin (12623)
1010;Lichtenrade; Berlin (12309)
1011;Lichtenrade; Berlin (12309)
1012;Lichtenrade; Berlin (12309)
1013;Lichtenrade; Berlin (12309)
1014;Lichtenrade; Berlin (12309)
1015;Lichtenrade; Berlin (12309)
1016;Schongauerstrasse 40; Berlin (12623)
1017;Lichtenrade; Berlin (12305)
1018;Schongauerstrasse 40; Berlin (12623)
1019;Schongauerstrasse 40; Berlin (12623)
1020;Kiehlufer 57; Berlin (12059)
1021;Kiehlufer 57; Berlin (12059)
1022;Kaulsdorf; Berlin (12621)
1023;Mozartstr. 1a; Berlin (13158)
1024;Rudow; Berlin (12357)
1025;Deutsch-Kroner-Ring 18 a; Berlin (12349)
1026;Tiergarten; Berlin (10785)
1027;Heinersdorfer Strasse 26; Berlin (12209)
1028;Moabit; Berlin (10555)
1029;Borsigwalde; Berlin (13437)
1030;Alt-Hohenschönhausen; Berlin (13055)
1031;Rummelsburg; Berlin (10317)
1032;Am Birkenwerder 1; Berlin (12621)
1033;Wilmersdorf; Berlin (10713)
1034;Altglienicke; Berlin (12524)
1035;Mahlsdorf; Berlin (12623)
1036;Lichtenberg; Berlin (10317)
1037;Mahlsdorf; Berlin (12623)
1038;Neukölln; Berlin (12057)
1039;Mollnerweg 27; Berlin (12353)
1040;Lichterfelde; Berlin (12207)
1041;Marienfelde; Berlin (12279)
1042;Wasserwerkstr.; Berlin (13589)
1043;Prenzlauer Berg; Berlin (10437)
1044;Undinestr. 5; Berlin (12203)
1045;Wittenau; Berlin (13437)
1046;Friedrichshain; Berlin (10247)
1047;Prenzlauer Berg; Berlin (10437)
1048;Prenzlauer Berg; Berlin (10409)
1049;Köpenick; Berlin (12555)
1050;Köpenick; Berlin (12557)
1051;Steglitz; Berlin (12163)
1052;Lichterfelde; Berlin (12205)
1053;Lichtenrade; Berlin (12305)
1054;Köpenick; Berlin-Köpenick (12557)
1055;Köpenick; Berlin-Köpenick (12557)
1056;Köpenick; Berlin-Köpenick (12557)
1057;Köpenick; Berlin-Köpenick (12557)
1058;Köpenick; Berlin-Köpenick (12557)
1059;Moabit; Berlin (10551)
1060;Borsigwalde; Berlin (13509)
1061;Wilhelmstadt; Berlin Spandau (13595)
1062;Lankwitz; Berlin (12249)
1063;Rosenthal; Berlin (13158)
1064;Fichtestrasse 23; Berlin / Kreuzberg (10967)
1065;Konradshöhe; Berlin (13505)
1066;Neukölln; Berlin (12047)
1067;Lichtenberg; Berlin (10365)
1068;Grunewald; Berlin (14193)
1069;Friedbergstr. 28; Berlin (14057)
1070;Friedbergstr. 28; Berlin (14057)
1071;Rönnestr. 24; Berlin (14057)
1072;Westend; Berlin (14055)
1073;Prenzlauer Berg; Berlin (10407)
1074;Friedbergstr. 28; Berlin (14057)
1075;Staaken; Berlin Staaken (13591)
1076;Weissensee; Berlin (13088)
1077;Tegel; Berlin (13507)
1078;Frohnau; Berlin (13465)
1079;Zehlendorf; Berlin (14165)
1080;Schmargendorf; Berlin (14199)
1081;Buch; Berlin (13125)
1082;Roelckestrasse 111; Berlin (13086)
1083;Kladow; Berlin (14089)
1084;Spandau; Berlin (13585)
1085;Kaulsdorf; Berlin (12621)
1086;Reinickendorf; Berlin (13403)
1087;Prenzlauer Berg; Berlin (10405)
1088;Schöneberg; Berlin (10777)
1089;Pankow; Berlin (13189)
1090;Steglitz; Berlin (12163)
1091;Charlottenburg; Berlin (10629)
1092;Bohnsdorf; Berlin-Bohnsdorf (12526)
1093;Bohnsdorf; Berlin-Bohnsdorf (12526)
1094;Charlottenburg; Berlin (14059)
1095;Wilmersdorf; Berlin (10713)
1096;Wilmersdorf; Berlin (10713)
1097;Charlottenburg; Berlin (14057)
1098;Oberschöneweide; Berlin (12459)
1099;Charlottenburg; Berlin (14059)
1100;Wilhelmstadt; Berlin Spandau (13585)
1101;Köpenick; Berlin Köpenick (12555)
1102;Bohnsdorf; Berlin Treptow Köpenick (12526)
1103;Tegel; Berlin Reinickendorf (13469)
1104;Britz; Berlin Neukölln (12355)
1105;Mariendorf; Berlin Schöneberg (12277)
1106;Westend; Berlin Wilmersdorf (14193)
1107;Prenzlauer Berg; Berlin (10409)
1108;Gubener Str. 17; Berlin (10243)
1109;Kurfurstendamm 193; Berlin (10707)
1110;Neukölln; Berlin (12049)
1111;Wilmersdorf; Berlin-Wilmersdorf (10709)
1112;Grunberger Strasse 52; Berlin (10245)
1113;Grunberger Strasse 52; Berlin (10245)
1114;Grunberger Strasse 52; Berlin (10245)
1115;Palisadenstrasse 58; Berlin (10243)
1116;Palisadenstrasse 58; Berlin (10243)
1117;Palisadenstrasse 58; Berlin (10243)
1118;Friedenau; Berlin (12159)
1119;Grossbeerenstrasse 44; Berlin (10965)
1120;Moabit; Berlin (10551)
1121;Lichterfelde; Berlin Schöneberg (12207)
1122;Lichterfelde; Berlin Schöneberg (12207)
1123;Paderborner Str. 1; Berlin (10709)
1124;Kalckreuthstr. 10; Berlin (10777)
1125;Hermsdorf; Berlin (13465)
1126;Prenzlauer Berg; Berlin (10407)
1127;Usedomer Strasse 23; Berlin-Gesundbrunnen (13355)
1128;Prenzlauer Berg; Berlin (10407)
1129;Ludwig-Quidde-Str.9; Berlin (13127)
1130;Weissensee; Berlin (13086)
1131;Schmargendorf; Berlin (14193)
1132;Maximilian-Kaller-Strasse 24; Berlin (12279)
1133;Köpenick; Berlin (12555)
1134;Neukölln; Berlin (12051)
1135;Reinickendorf; Berlin (13403)
1136;Steglitz; Berlin (12169)
1137;Briesener Weg 114 A; Berlin / Mahlsdorf (12623)
1138;Friedrichshain; Berlin (10243)
1139;Wilmersdorf; Berlin (10719)
1140;Mahlsdorf; Berlin (12623)
1141;Mahlsdorf; Berlin (12623)
1142;Charlottenburg; Berlin (10587)
1143;Spandau; Berlin (13583)
1144;Charlottenburg; Berlin (10625)
1145;Charlottenburg; Berlin (10625)
1146;Neukölln; Berlin / Neukölln (12055)
1147;Staaken; Berlin (13591)
1148;Lubars; Berlin Reinickendorf (13469)
1149;Mahlsdorf; Berlin (12623)
1150;Lichtenrade; Berlin (12309)
1151;Dahlem; Berlin (14195)
1152;Wilmersdorf; Berlin (10719)
1153;Kaulsdorf; Berlin (12621)
1154;Kaulsdorf; Berlin (12621)
1155;Steglitz; Berlin (12167)
1156;Köpenick; Berlin (12555)
1157;Köpenick; Berlin (12557)
1158;Xantener Str. 8; Berlin (10707)
1159;Xantener Str. 8; Berlin (10707)
1160;Staaken; Berlin (13591)
1161;Frohnau; Berlin Hermsdorf (13465)
1162;Pankow; Berlin (13187)
1163;Rudow; Berlin (12357)
1164;Biesdorf; Berlin (12683)
1165;Bogenstrasse 21; Berlin (12207)
1166;Spandau; Berlin (13585)
1167;Reinickendorf; Berlin (13403)
1168;Tempelhof; Berlin (12105)
1169;Lankwitz; Berlin (12249)
1170;Xantener Str. 8; Berlin (10707)
1171;Lankwitz; Berlin (D) Lankwitz (12247)
1172;Blankenburg; Berlin (13129)
1173;Blankenburg; Berlin (13129)
1174;Altglienicke; Berlin / Altglienicke (12524)
1175;Pankow; Berlin-Pankow (13187)
1176;Tempelhof; Berlin (12101)
1177;Friedrichsfelde; Berlin (10315)
1178;Staaken; Berlin (13591)
1179;Lankwitz; Berlin (12249)
1180;Hundsteinweg 49; Berlin (12107)
1181;Fachinger Strasse 24; Berlin (13591)
1182;Fachinger Strasse 24; Berlin (13591)
1183;Lubars; Berlin Reinickendorf (13469)
1184;Veteranenstr. 14; Berlin (10119)
1185;Adolfstrasse 14; Berlin-Steglitz (12167)
1186;Veteranenstr. 14; Berlin (10119)
1187;Kreuzberg; Berlin (10997)
1188;Kladow; Berlin (14089)
1189;Biesdorf; Arnsberg (59832)
1190;Charlottenburg; Berlin-Charlottenburg (10623)
1191;Steglitz; Berlin (12163)
1192;Reinickendorf; Berlin (13403)
1193;Duisburger Strasse 13; Berlin (10707)
1194;Karow; Berlin (13125)
1195;Mehringdamm 79; Berlin (10965)
1196;Falkenhagener Feld; Berlin (13589)
1197;Grunau; Berlin (12527)
1198;Kaulsdorf; Berlin (12621)
1199;Lichtenrade; Berlin (12307)
1200;Hampsteadstrasse 23D; Berlin (14167)
1201;Friedrichsruher Strasse 53; Berlin (12169)
1202;Lichterfelde; Berlin (12203)
1203;Menzelstrasse 31/32; Berlin (12157)
1204;Rudow; Berlin (12355)
1205;Zehlendorf; Berlin (14165)
1206;Zehlendorf; Berlin (14169)
1207;Mahlsdorf; Berlin (12623)
1208;Marzahn; Berlin (12681)
1209;Friedenau; Berlin (12159)
1210;Mitte; Berlin (10115)
1211;Bismarckstrasse 2; Berlin (12157)
1212;Dietrich-Bonhoeffer-Strasse 28; Berlin (10407)
1213;Rahnsdorf; Berlin (12589)
1214;Dahlem; Berlin (14195)
1215;Alt-Hohenschönhausen; Berlin (13055)
1216;Sanderstrasse 21; Berlin (12047)
